"cellid","center_x","center_y","slice_id","sample_id","class_label","subclass","label"
2.83404827572162e+36,5864.83246651051,-3968.33793283157,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
2.85751861829176e+36,-3484.64895774529,1917.04974374278,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_1"
2.90123659629586e+36,-5000.2154425595,-3147.96296640272,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_3"
2.93484859523792e+36,-2966.16759373873,1326.45334893751,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
2.93695875799863e+36,-1770.12756027806,3082.87839095282,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_1"
2.94416344477265e+36,668.009587482485,-2824.61679713969,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
2.94508094924083e+36,-3658.63077190009,1972.45001378408,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
2.94548998467016e+36,1370.05264140014,-3563.0119672086,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
2.95348803799689e+36,3918.15872377196,1736.45580483424,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
2.95590141822207e+36,-4625.08431771399,-3565.32380861492,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
2.97425966345116e+36,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
2.9852243389275e+36,2181.22286281362,-3641.47814756709,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
2.99762155171921e+36,-2939.61065301529,1301.82541437182,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.00125303675333e+36,-2786.86463291454,1367.96934978179,"mouse1_slice102","mouse1_sample2","GABAergic","Vip","Vip_1"
3.00144857288482e+36,-5521.94398672844,-3640.45915804316,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
3.01133127541674e+36,1635.15813867244,-2148.59257968918,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.03988503900417e+36,-1663.56947679163,2573.39683185725,"mouse1_slice102","mouse1_sample2","Other","PVM","PVM"
3.04634025415306e+36,NA,NA,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
3.04984945032978e+36,-2200.08617903082,2842.42677717733,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
3.09907051191546e+36,-5387.08825591568,-4873.34331632058,"mouse1_slice62","mouse1_sample2","GABAergic","Sst","Sst_3"
3.10439161192339e+36,4792.37442931568,3210.05511542985,"mouse1_slice91","mouse1_sample2","Other","Peri","Peri"
3.11220156938486e+36,-2499.53700196394,1942.91546181826,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
3.11987564309705e+36,1213.42407441505,-2596.81404581283,"mouse1_slice71","mouse1_sample2","Other","Peri","Peri"
3.13128865951178e+36,3735.27080161185,2433.2142067179,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
3.1538976931269e+36,NA,NA,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
3.16976901327846e+36,5727.69252779271,-3139.61320893515,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
3.16992033998405e+36,-1849.16786198245,1796.26268792113,"mouse1_slice102","mouse1_sample2","Other","VLMC","VLMC"
3.17908888878446e+36,5275.58703593194,-4455.75521784655,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
3.21943818971771e+36,2239.1483039584,-3514.18830765865,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.23358781796253e+36,622.268130308838,-2091.34447162373,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
3.29542346425524e+36,5626.22417487281,-3032.51725817699,"mouse1_slice81","mouse1_sample2","GABAergic","Pvalb","Pvalb_2"
3.30227766452539e+36,-4592.51030737406,-4670.31393377148,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
3.30546728456235e+36,4733.15219977181,2936.19144360144,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
3.315595614656e+36,-3391.06599541417,1965.57642384633,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
3.34228676089053e+36,-4295.3771177937,1793.16749854637,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.37028171114508e+36,6430.30009334421,-3735.96497645404,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_2"
3.3715668061677e+36,805.726470501103,-2791.16659797355,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
3.37393627251677e+36,-4738.57753372837,-4277.92823687839,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
3.38824213504235e+36,NA,NA,"mouse1_slice81","mouse1_sample2","Other","PVM","PVM"
3.41509223819265e+36,-2382.07784698008,2795.03476080756,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
3.41603906269642e+36,-1872.79546407196,2042.73161034184,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.42879959790216e+36,1242.10564921342,-3296.34774129445,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
3.44912845159723e+36,1284.618651241,-3510.78773610439,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
3.46527190169668e+36,6230.4260013363,-3603.31992776469,"mouse1_slice81","mouse1_sample2","GABAergic","Pvalb","Pvalb_7"
3.47633743864123e+36,3095.10683521015,3074.31215748528,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_2"
3.50168009557353e+36,3954.75833061511,2236.17550670749,"mouse1_slice91","mouse1_sample2","Other","SMC","SMC"
3.51652271351782e+36,1219.58679688499,-2869.66724331686,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
3.51656687715201e+36,-5670.58266652505,-2723.11199518,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
3.52247588432148e+36,-3584.76945844794,1509.84462942275,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
3.54138813245761e+36,-4728.90783398472,-3548.94473755351,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
3.54955114659083e+36,3837.12051427709,2933.55208538557,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
3.55589967366857e+36,737.279390743576,-3509.96342095579,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
3.55902566354403e+36,3336.10837337184,3482.49082541689,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_2"
3.57853611311942e+36,4883.33045651515,-4175.60063733701,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_3"
3.58070033828123e+36,3667.79137846849,3543.14397812537,"mouse1_slice91","mouse1_sample2","Other","Oligo","Oligo_1"
3.58197592171003e+36,-5012.3006038189,-4484.3431384307,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
3.58276380182602e+36,412.554714717133,-2040.8555017497,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
3.58331301213042e+36,2586.67180764306,2193.9179365205,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
3.58942685747602e+36,2916.5630637351,2398.75993971361,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
3.61597142838323e+36,1685.39987265383,-3723.89656615152,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
3.61688512142746e+36,1701.72791827298,-3903.35051282711,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
3.62849071187202e+36,-5979.53314167059,-3268.76471209187,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_2"
3.6352098898685e+36,6208.82046290375,-3607.30121351578,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
3.66353163390905e+36,5470.38788391865,-2716.33976267722,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.66808967585874e+36,5200.67598042959,-4451.15411823688,"mouse1_slice81","mouse1_sample2","GABAergic","Pvalb","Pvalb_6"
3.71189147538254e+36,-4737.76492636291,-4795.04997588239,"mouse1_slice62","mouse1_sample2","Other","OPC","OPC"
3.722387150007e+36,-5701.38441291663,-3024.11283514465,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
3.75554631728768e+36,6253.76579430879,-3715.37068908298,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
3.77789531315803e+36,-5209.37762232773,-2907.38819468139,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.79518235875362e+36,-5737.06086482294,-3197.61496866982,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_1"
3.79559766305209e+36,-5973.01039858425,-4201.8466762988,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_1"
3.79749176706909e+36,-3833.47321099333,2539.70908366591,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
3.83986221286669e+36,-5854.12806281597,-3297.27436176724,"mouse1_slice62","mouse1_sample2","GABAergic","Sst","Sst_2"
3.84110644886104e+36,858.441407178917,-2068.14353348387,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
3.84468517568695e+36,5524.74904653382,-2698.06349103574,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.86057240725711e+36,-1777.83039636267,2646.56925808386,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
3.86375441982375e+36,5103.56881052256,-2823.39781969916,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
3.92198601438608e+36,467.665002820589,-2970.67068400983,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
3.93686552571799e+36,5622.119580722,-2390.00169295791,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
3.95153716821395e+36,-4057.87281000614,2344.80840690151,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
3.95912270907264e+36,-2438.57900658572,1735.13339133173,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
3.96700654268046e+36,3822.62212403814,2348.70332301739,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
3.96883665603061e+36,-3509.84483614227,1267.58348502703,"mouse1_slice102","mouse1_sample2","GABAergic","Sst","Sst_Chodl"
3.97044232474896e+36,-5215.28997393714,-4674.86199247927,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
3.9895699543003e+36,-5244.35490898346,-4842.92199836518,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
3.99184932875179e+36,1257.37899768946,-1992.53631282418,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
3.99221523525806e+36,1515.69803707663,-2085.32291062018,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
4.01653651570118e+36,-4226.97502414944,-4823.2380982944,"mouse1_slice62","mouse1_sample2","Other","VLMC","VLMC"
4.02039248301785e+36,5628.45864361373,-4238.49934276936,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
4.02324023719537e+36,-3868.4830595091,1763.04469382994,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
4.05737302115153e+36,-3057.35882468427,1818.95014395119,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
4.06113064020092e+36,NA,NA,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
4.06866585233526e+36,5050.95331711962,-4405.00332788965,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
4.07141680020263e+36,-1924.62072680033,1873.232763757,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
4.07524758348008e+36,-5913.23229976665,-4178.32744628215,"mouse1_slice62","mouse1_sample2","GABAergic","Pvalb","Pvalb_8"
4.07776923093451e+36,4313.5333163863,1983.35519044747,"mouse1_slice91","mouse1_sample2","Other","Peri","Peri"
4.08213384392978e+36,-2601.93450814874,2217.60435502841,"mouse1_slice102","mouse1_sample2","Other","PVM","PVM"
4.08826957535289e+36,5523.27571688019,-4380.03665337359,"mouse1_slice81","mouse1_sample2","Other","Oligo","Oligo_2"
4.08993095019912e+36,774.102311604271,-2169.06904657349,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
4.11030367447998e+36,-2221.2893954182,2786.66528426713,"mouse1_slice102","mouse1_sample2","Other","Peri","Peri"
4.12702448935771e+36,-3405.29466916628,2471.45970599774,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
4.14506257364497e+36,-5140.08964792311,-3977.15907275872,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
4.18968824742382e+36,2034.23574740117,-3195.06486268525,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
4.19858455946178e+36,-5295.88089002027,-3889.27048178507,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
4.20231881448553e+36,2731.99545967795,1791.32333789583,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
4.21178666659443e+36,-1938.27907877313,1798.37860835598,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
4.22632048976751e+36,4664.31256444578,-4175.48807086078,"mouse1_slice81","mouse1_sample2","GABAergic","Pvalb","Pvalb_1"
4.23758349387155e+36,-5544.05359170776,-3195.5101525998,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
4.26104224229304e+36,3462.60219249164,2955.16644789794,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
4.2646410640423e+36,-5874.64831597608,-2706.37091120434,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
4.27200469000683e+36,1632.06945797327,-2249.94237264639,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
4.29034629428018e+36,-3265.13014401585,1739.07654501197,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
4.32750123278649e+36,-5006.61478560265,-4002.87947747078,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
4.33189667145341e+36,5454.50638425406,-3826.11168729628,"mouse1_slice81","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
4.3404989265813e+36,-2187.89621542484,2864.55826866956,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
4.34286024262929e+36,-1384.30741518896,3016.32495589003,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
4.37291061163547e+36,-3492.76388106342,2041.24575032196,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
4.39859950910425e+36,4558.5306894957,-4116.74544634035,"mouse1_slice81","mouse1_sample2","Other","Peri","Peri"
4.39911316304937e+36,-3173.12519945881,1984.63918687682,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_2"
4.42958152173975e+36,2414.52094763563,1308.14280807146,"mouse1_slice91","mouse1_sample2","Other","VLMC","VLMC"
4.43615622351041e+36,4901.26198523258,-4249.66967730817,"mouse1_slice81","mouse1_sample2","Other","Micro","Micro_1"
4.45253512728837e+36,-2479.95845153231,2701.55178784839,"mouse1_slice102","mouse1_sample2","Other","OPC","OPC"
4.45315585741333e+36,-3986.19063118675,2058.17204905363,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
4.45366143735764e+36,6088.28989723656,-3947.03481056873,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
4.4752247390155e+36,4520.29894472744,-4385.02710148594,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
4.49583082802113e+36,3691.67850183291,1697.91602642699,"mouse1_slice91","mouse1_sample2","GABAergic","Vip","Vip_2"
4.50016020913889e+36,811.931346269744,-3041.37775335945,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
4.51706085108683e+36,1940.4332886466,-2680.93853643342,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
4.52312658996756e+36,-2510.02508081428,1367.30862081112,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
4.5287393877007e+36,-3365.41272818791,2244.8533829965,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
4.53242497583309e+36,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Peri","Peri"
4.53748853397559e+36,NA,NA,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
4.54254258018217e+36,2483.58344346701,1565.25941004548,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
4.54688806868788e+36,1816.35436995921,-3312.78758512333,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
4.55198098577281e+36,3566.61893577176,2602.24336682099,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
4.55354070317844e+36,-2562.07301029252,3164.40432960229,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
4.59335190484375e+36,3525.9841900121,2113.56283542188,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
4.59782562305574e+36,-5337.30070084751,-4351.72853695819,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
4.62025052555772e+36,2533.18829749791,2138.37669352028,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_2"
4.63126833113453e+36,4484.21926614194,2460.62951449868,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
4.63487128364064e+36,1479.89351458129,-2819.57167207312,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
4.64093452660941e+36,5750.65042643586,-3716.79758695318,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
4.6453905836882e+36,NA,NA,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
4.65144869326908e+36,-2730.94415773769,1993.37832544557,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
4.6549472966491e+36,2360.56793707458,-3252.53468321566,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
4.65669765319763e+36,5087.28531605629,-4143.61574380227,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
4.65823897602446e+36,-4768.12595541259,-4865.23613283044,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
4.66123751093736e+36,402.131096293666,-2638.7134862623,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
4.66236513097925e+36,5936.48126002131,-2527.24886360419,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
4.67255057179126e+36,-3574.30715819521,2275.4429329811,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
4.71456055838748e+36,4902.29424911936,-2993.11808461412,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
4.71732281408992e+36,4324.8653320478,2440.47215128669,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_SSp_1"
4.72346839317491e+36,-5021.93704235095,-4523.98918323665,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
4.73475863106042e+36,-3485.6685343822,1775.13246587267,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_1"
4.73589043512082e+36,2520.02287920232,2161.33282825619,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
4.74421924930778e+36,4469.11795376926,-4061.62998280679,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
4.75155751988845e+36,-2349.58401366502,2939.09651743816,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
4.77696607083739e+36,-3238.02125865205,2731.08675681848,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_2"
4.78033475067189e+36,5827.70982174938,-4115.72332546871,"mouse1_slice81","mouse1_sample2","Other","Oligo","Oligo_1"
4.78284163910174e+36,5570.79312582816,-3773.86630953252,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
4.78682108755352e+36,-3549.62208392368,2622.79134517026,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
4.79387772816069e+36,320.871073885028,-1904.01728166413,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
4.84689865949595e+36,4851.14594734871,2536.49362780455,"mouse1_slice91","mouse1_sample2","Other","VLMC","VLMC"
4.84861983046804e+36,4086.41501931004,2768.54043992336,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_3"
4.85060154204359e+36,6522.25722442988,-3725.17877653507,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
4.85527331004968e+36,-4663.26535594984,-3765.8461977176,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
4.86974561598067e+36,-4687.87346289917,-3074.33474125974,"mouse1_slice62","mouse1_sample2","Other","VLMC","VLMC"
